what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617136549
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617141056
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617141358
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617141914
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617143935
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617148469
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617148500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617152736
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617154999
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildProject",1379617161912
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617162192
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617166257
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1379617166351
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1379617179943
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1379617191329
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1379617198265
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1379617201348
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1379617205985
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617221544
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617221879
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379617225191
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.exit",1379617225300
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1379617225326
stopped,bundle,com.altera.debug.cdi.gdb.plugin,10.1.0.153,"com.altera.debug.cdi.gdb.plugin",1379617225326
stopped,bundle,com.altera.sbtgui.launch,10.1.1.153,"com.altera.sbtgui.launch",1379617225326
