what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.sbtgui.core,10.1.0.153,"com.altera.sbtgui.core",1379614341149
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1379614341173
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1379614341243
started,bundle,com.altera.sbtgui.ui,10.1.0.153,"com.altera.sbtgui.ui",1379614344324
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1379614344628
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379614345493
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1379614354072
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1379614354304
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1379614362426
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379614368068
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.200909110608,"org.eclipse.cdt.managedbuilder.core",1379614372523
started,bundle,org.eclipse.cdt.make.core,6.0.0.200909110608,"org.eclipse.cdt.make.core",1379614372722
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1379614372726
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200909110608,"org.eclipse.cdt.managedbuilder.gnu.ui",1379614373908
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379614374306
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379614377389
activated,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1379614397459
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1379614397461
closed,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1379614397469
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200909110608,"org.eclipse.cdt.managedbuilder.ui",1379614404030
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379614404248
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379614405251
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1379614427308
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1379614509380
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1379614509399
